battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range
1575,False,2.5,True,0,True,11,0.2,185.0,7,20,492.0,818.0,2182,7,3,17,True,True,False,High Cost
1554,False,2.8,True,7,False,23,0.1,105.0,6,18,699.0,1492.0,2184,13,9,20,True,False,True,High Cost
1972,True,1.6,False,0,False,48,0.5,92.0,8,2,290.0,804.0,2872,7,2,11,True,False,True,Very High Cost
827,True,0.6,True,9,True,35,0.2,87.0,6,17,23.0,826.0,2367,5,3,15,True,False,True,Medium Cost
1063,False,1.5,False,7,False,3,0.9,155.0,4,10,394.0,849.0,1919,12,10,20,True,True,False,Medium Cost
1695,False,2.3,True,1,False,34,0.4,84.0,5,10,713.0,1742.0,3296,17,6,14,False,False,False,Very High Cost
1343,False,2.4,True,5,True,14,0.9,81.0,8,10,1063.0,1205.0,462,18,7,11,True,True,True,low Cost
834,False,0.5,False,2,True,27,0.2,123.0,1,16,1421.0,1463.0,1591,11,9,20,True,True,False,Medium Cost
595,False,2.6,False,0,True,20,0.4,122.0,2,18,623.0,816.0,1593,19,11,2,True,False,True,low Cost
1081,True,1.9,True,13,True,42,0.1,101.0,7,17,83.0,816.0,2456,7,4,7,True,False,False,Medium Cost
911,False,1.4,True,3,False,14,0.7,199.0,4,4,1563.0,1692.0,2933,16,3,11,False,True,False,Very High Cost
844,False,2.2,True,1,True,22,0.9,197.0,7,2,777.0,1995.0,3154,14,11,7,True,False,False,Very High Cost
1335,True,3.0,False,3,False,60,0.8,180.0,2,4,83.0,559.0,3615,5,2,9,True,False,False,Very High Cost
1883,False,1.6,False,9,False,24,0.1,87.0,1,16,203.0,915.0,3563,17,10,3,False,False,False,Very High Cost
1128,True,0.5,True,6,False,33,0.6,147.0,8,7,938.0,1226.0,1440,17,15,19,True,False,False,Medium Cost
826,True,2.4,True,14,True,57,0.6,117.0,2,17,1077.0,1183.0,1907,15,14,5,True,False,False,Medium Cost
1650,False,2.3,False,0,True,38,0.7,89.0,1,1,773.0,881.0,324,14,10,2,True,True,True,low Cost
1162,False,1.0,False,0,False,50,0.5,104.0,4,10,332.0,866.0,1404,10,3,15,True,True,True,Medium Cost
1517,False,2.5,False,2,True,8,0.8,169.0,4,18,570.0,1645.0,2738,18,16,12,True,False,False,High Cost
963,False,0.5,False,1,True,60,0.8,156.0,3,3,742.0,821.0,2722,12,6,16,True,False,False,High Cost
1837,False,1.0,True,5,True,12,0.9,103.0,8,6,1420.0,1539.0,2294,8,7,20,True,False,True,Very High Cost
1028,True,2.8,False,1,True,30,0.1,193.0,1,10,1801.0,1923.0,1424,18,4,13,True,False,True,Medium Cost
1831,True,2.2,True,4,False,55,1.0,189.0,8,9,1693.0,1790.0,1133,14,3,10,False,True,False,Medium Cost
571,True,2.0,True,5,True,58,0.6,101.0,6,11,31.0,1536.0,555,19,10,11,True,False,True,low Cost
1770,True,2.3,False,0,False,9,0.6,183.0,6,5,1098.0,1373.0,3785,13,10,14,True,False,True,Very High Cost
970,True,1.3,True,5,False,59,0.2,84.0,7,19,1765.0,1786.0,3675,12,0,12,False,False,False,Very High Cost
642,True,0.5,False,0,True,38,0.8,86.0,5,10,887.0,1775.0,435,9,2,2,True,True,False,low Cost
622,True,1.9,True,12,False,11,0.8,193.0,8,14,760.0,1964.0,3183,5,0,4,True,True,True,High Cost
600,True,1.8,False,9,True,6,0.8,199.0,2,15,486.0,1032.0,3495,17,4,7,True,True,False,High Cost
1412,False,0.6,False,9,False,57,0.2,86.0,3,10,2.0,660.0,1853,15,10,18,False,False,True,Medium Cost
733,False,0.8,False,7,False,16,0.4,138.0,4,12,202.0,1787.0,2648,12,0,19,True,True,False,High Cost
1070,True,3.0,False,9,False,19,0.8,160.0,7,16,90.0,1614.0,2647,14,13,20,False,True,False,High Cost
875,True,0.7,True,1,False,30,0.7,146.0,8,8,469.0,853.0,702,19,15,15,True,True,True,low Cost
1994,True,0.7,False,5,False,5,0.4,189.0,2,7,86.0,1546.0,1836,12,11,18,True,False,False,High Cost
823,False,1.0,True,9,True,18,0.2,182.0,5,16,1180.0,1350.0,3894,13,10,9,True,True,False,Very High Cost
1908,False,0.5,False,9,True,30,1.0,111.0,2,19,140.0,1046.0,2944,19,17,17,True,False,True,Very High Cost
790,False,0.5,True,7,True,44,0.1,89.0,8,8,1100.0,1437.0,3424,13,11,9,True,True,False,Very High Cost
1330,True,1.8,True,1,False,40,0.5,177.0,1,5,194.0,892.0,2678,9,4,14,True,True,True,High Cost
1660,False,0.5,False,2,True,15,0.7,100.0,8,8,440.0,569.0,2424,12,5,9,True,True,False,High Cost
1776,False,2.2,False,2,False,20,0.9,82.0,6,16,1563.0,1803.0,2671,15,10,12,False,True,True,Very High Cost
1611,False,0.5,True,4,True,27,0.9,199.0,1,10,163.0,1011.0,3078,15,2,6,True,False,True,High Cost
1410,True,0.5,True,0,True,15,0.3,92.0,3,1,192.0,1311.0,2304,18,4,18,True,True,False,High Cost
1772,True,1.6,False,17,True,45,0.5,159.0,2,18,837.0,1405.0,1146,6,1,17,True,True,False,Medium Cost
1280,True,1.3,False,0,True,39,1.0,108.0,7,1,356.0,588.0,2335,6,4,2,True,False,True,Medium Cost
1712,True,0.9,True,2,False,23,1.0,155.0,7,19,155.0,663.0,1422,5,0,15,True,True,False,Medium Cost
1562,True,0.7,False,0,False,55,0.1,140.0,8,1,1032.0,1776.0,2096,15,3,3,False,False,False,High Cost
891,False,1.9,True,1,True,18,0.1,153.0,6,3,40.0,1435.0,1303,17,16,4,True,True,True,low Cost
1957,False,1.2,True,18,True,36,0.8,151.0,2,19,1194.0,1727.0,1115,16,2,18,True,False,True,Medium Cost
1110,False,0.6,False,1,False,42,0.9,192.0,5,2,1179.0,1262.0,456,12,8,18,True,True,False,low Cost
875,True,1.4,True,1,True,43,0.6,104.0,8,3,902.0,969.0,3396,14,2,18,True,False,False,Very High Cost
1211,True,1.2,False,0,False,28,0.3,130.0,2,3,58.0,963.0,2750,6,1,14,False,True,False,High Cost
769,False,0.5,True,12,True,54,0.2,112.0,4,19,1385.0,1780.0,941,15,8,20,True,False,True,low Cost
671,False,2.9,False,7,True,2,0.1,95.0,6,19,614.0,1617.0,2278,13,4,2,True,False,False,High Cost
1872,False,0.5,False,5,True,26,0.5,172.0,4,10,672.0,1088.0,2273,8,4,8,True,False,True,High Cost
1076,False,2.3,True,0,True,14,0.7,191.0,5,0,1088.0,1718.0,2355,17,16,2,True,True,True,High Cost
1325,False,1.9,False,2,False,50,0.1,146.0,1,10,499.0,695.0,2328,17,10,2,True,False,False,High Cost
911,True,2.2,True,1,True,28,0.5,182.0,2,2,157.0,763.0,2638,8,4,13,True,True,True,Medium Cost
1273,True,0.7,False,1,False,23,0.6,178.0,6,14,485.0,1399.0,558,8,5,13,True,False,False,low Cost
1062,False,0.5,False,3,True,39,0.9,124.0,4,4,571.0,817.0,1345,16,0,11,True,False,True,low Cost
1317,False,1.5,False,6,False,12,0.1,154.0,2,9,431.0,542.0,425,7,0,11,True,True,True,low Cost
940,False,2.9,False,0,False,16,0.7,115.0,4,1,499.0,1090.0,2192,15,13,9,True,True,True,Medium Cost
729,True,2.0,False,0,False,14,0.6,135.0,6,2,563.0,1055.0,3397,19,15,17,True,False,True,High Cost
1494,False,2.4,False,6,True,3,0.9,93.0,7,17,944.0,1003.0,1208,14,13,17,True,True,False,Medium Cost
1546,True,1.6,True,2,True,27,0.7,124.0,2,6,1138.0,1491.0,267,12,10,16,True,True,False,low Cost
1253,False,0.7,False,0,True,34,0.9,113.0,4,10,161.0,647.0,3518,7,3,8,True,True,True,Very High Cost
895,False,0.5,True,6,False,16,0.3,164.0,8,14,126.0,1575.0,3122,7,0,4,False,False,True,High Cost
793,True,1.9,True,0,True,43,0.3,124.0,8,2,15.0,1196.0,1050,11,9,3,True,True,True,low Cost
1628,True,1.8,True,11,False,56,0.1,136.0,2,13,500.0,1713.0,3358,17,11,12,True,True,True,Very High Cost
625,False,2.7,True,2,False,42,0.8,138.0,8,3,203.0,1771.0,2929,10,4,17,True,False,False,High Cost
1110,False,1.5,False,2,True,12,0.3,153.0,8,5,961.0,1950.0,624,9,7,15,True,False,False,low Cost
999,False,1.7,False,6,False,49,0.6,132.0,1,17,608.0,1970.0,1598,7,0,8,False,True,False,Medium Cost
1856,False,0.5,True,0,True,24,0.1,155.0,5,1,277.0,1155.0,2052,17,6,10,True,True,False,High Cost
1715,False,2.6,True,9,True,15,0.6,120.0,6,20,114.0,1849.0,1249,16,2,4,True,True,False,Medium Cost
1897,True,1.9,False,2,True,54,0.3,154.0,2,7,630.0,738.0,412,17,11,2,True,False,False,low Cost
1202,True,2.4,True,0,False,19,0.1,122.0,2,1,404.0,1742.0,595,19,0,3,False,False,False,low Cost
1171,True,1.7,True,2,False,19,0.3,167.0,7,19,248.0,755.0,263,6,5,8,False,False,False,low Cost
964,False,2.0,False,0,True,22,0.7,86.0,8,0,225.0,1234.0,2577,17,16,5,True,True,False,High Cost
1973,True,2.4,True,6,False,46,0.1,193.0,4,10,699.0,851.0,639,6,0,3,False,False,True,low Cost
1992,True,0.6,True,11,False,2,0.1,141.0,1,14,649.0,895.0,3206,10,9,10,True,True,False,Very High Cost
546,True,2.6,True,5,False,26,1.0,159.0,5,15,416.0,1658.0,1550,7,2,3,False,True,False,Medium Cost
1093,False,0.5,False,1,True,31,0.6,171.0,2,12,1310.0,1420.0,1646,12,0,6,True,True,False,Medium Cost
1880,True,2.0,False,11,False,35,0.1,200.0,4,14,930.0,1983.0,1930,17,7,15,False,True,False,High Cost
1765,False,1.1,False,3,False,11,0.7,87.0,2,7,835.0,1175.0,3695,6,5,18,True,False,False,Very High Cost
1640,False,0.5,True,1,True,36,0.9,87.0,8,11,664.0,1806.0,3235,6,1,10,True,False,True,Very High Cost
1830,False,0.5,False,0,False,7,0.9,191.0,6,12,460.0,1583.0,2334,8,7,14,False,True,False,High Cost
826,False,0.6,False,3,False,62,0.7,187.0,4,19,778.0,1615.0,1998,17,4,17,False,False,False,Medium Cost
1864,False,2.2,False,0,True,7,0.1,142.0,1,2,225.0,1545.0,2258,10,1,10,True,False,False,High Cost
586,True,0.6,False,16,True,42,0.3,121.0,7,17,785.0,1118.0,1869,12,2,7,True,True,True,Medium Cost
1206,False,3.0,True,10,True,30,0.6,127.0,3,13,1581.0,1713.0,1825,7,1,4,True,False,True,High Cost
832,True,0.5,True,1,True,5,0.1,165.0,5,2,9.0,1944.0,3946,12,5,14,True,True,True,Very High Cost
848,True,2.8,False,1,False,8,0.1,103.0,7,3,7.0,1294.0,436,10,6,15,True,True,True,low Cost
1851,False,2.9,False,0,False,53,0.7,112.0,6,2,174.0,1175.0,2678,6,0,8,True,False,False,High Cost
1166,True,0.5,False,7,False,59,0.5,80.0,1,11,437.0,638.0,3887,8,6,7,True,False,True,Very High Cost
1776,True,2.1,True,10,False,35,0.1,172.0,4,16,278.0,623.0,1813,16,13,20,True,True,True,Medium Cost
1254,True,1.2,False,2,True,27,0.2,134.0,2,10,1288.0,1372.0,817,14,1,16,True,True,True,low Cost
1494,False,1.6,True,4,True,24,0.2,101.0,1,17,979.0,1190.0,3614,15,12,9,True,False,False,Very High Cost
984,True,2.2,True,0,True,39,0.5,119.0,8,18,56.0,1931.0,2013,11,7,16,True,True,False,Medium Cost
1179,True,0.8,False,1,False,5,0.9,154.0,5,17,913.0,1429.0,543,8,7,18,False,False,True,low Cost
513,False,1.9,False,8,False,27,0.4,174.0,8,13,282.0,710.0,3400,16,6,13,False,True,True,High Cost
557,False,0.5,True,3,False,17,0.2,89.0,6,4,322.0,710.0,2623,17,16,16,False,False,False,Medium Cost
744,False,1.7,True,0,True,33,0.5,105.0,4,2,1252.0,1963.0,2700,9,3,19,True,False,False,High Cost
1129,True,0.8,True,9,True,21,0.6,116.0,2,10,1128.0,1702.0,1400,11,0,13,True,True,False,Medium Cost
1148,False,2.3,True,0,True,58,0.3,170.0,5,20,606.0,688.0,3127,10,7,11,True,False,False,High Cost
1793,False,2.7,False,12,True,44,0.7,175.0,5,17,655.0,1459.0,2803,19,9,6,True,True,True,Very High Cost
1310,False,2.3,True,3,False,15,0.2,150.0,5,11,954.0,970.0,2518,18,17,5,False,True,True,High Cost
1604,False,1.2,False,1,False,6,0.5,191.0,6,15,68.0,1042.0,3564,7,2,2,True,True,False,Very High Cost
1676,False,1.6,False,2,False,37,0.2,145.0,1,3,134.0,1197.0,2515,14,8,4,True,False,True,High Cost
1001,False,2.8,True,1,False,40,0.2,117.0,3,7,922.0,1836.0,3654,13,9,10,True,True,True,Very High Cost
1086,False,2.7,False,0,True,24,0.1,135.0,8,19,1874.0,1976.0,3930,17,1,18,True,True,True,Very High Cost
1986,True,0.5,True,7,True,39,0.1,89.0,7,19,251.0,599.0,3476,11,8,17,True,True,False,Very High Cost
634,True,0.8,False,5,False,41,0.2,192.0,1,12,1362.0,1853.0,3242,18,11,4,True,False,True,Very High Cost
502,False,0.8,False,7,False,52,1.0,82.0,6,8,281.0,1159.0,2666,5,4,20,True,True,False,High Cost
1641,False,1.1,False,6,False,48,0.7,97.0,8,7,224.0,1994.0,1695,13,6,17,True,False,True,High Cost
623,False,1.4,True,0,True,15,0.2,189.0,3,1,778.0,844.0,3510,14,4,18,True,False,True,High Cost
962,True,1.1,True,3,False,17,0.1,161.0,8,20,546.0,1424.0,3438,14,3,20,False,False,False,Very High Cost
1057,True,2.7,False,3,True,41,0.1,97.0,4,10,397.0,891.0,2033,16,9,2,True,True,False,Medium Cost
1862,False,1.5,False,1,False,62,1.0,182.0,1,2,386.0,1046.0,1017,11,3,9,True,False,False,Medium Cost
555,True,3.0,True,5,True,38,0.8,193.0,2,10,214.0,1970.0,1686,8,1,8,True,False,True,Medium Cost
1000,False,2.7,False,1,True,58,1.0,135.0,5,12,461.0,833.0,862,7,0,20,True,False,False,low Cost
841,False,0.5,False,6,True,11,0.3,81.0,5,14,125.0,675.0,957,6,5,11,True,True,False,low Cost
865,False,2.9,False,5,False,16,0.1,89.0,4,12,335.0,1009.0,3494,13,3,14,False,False,True,Very High Cost
999,False,2.6,True,11,True,56,1.0,165.0,4,13,342.0,1641.0,3083,8,4,11,True,True,True,High Cost
1232,False,1.2,False,12,False,30,0.9,131.0,6,14,625.0,761.0,1656,8,4,15,True,True,True,Medium Cost
1194,False,2.3,False,6,True,34,0.2,165.0,2,12,494.0,509.0,313,15,1,19,True,True,False,low Cost
612,True,0.5,True,1,True,20,0.8,179.0,8,6,1145.0,1487.0,3282,16,2,18,True,True,True,Very High Cost
1362,True,2.9,False,0,False,47,0.5,186.0,6,4,600.0,1042.0,3629,19,17,5,False,True,True,Very High Cost
1469,False,1.7,True,11,True,44,0.5,169.0,2,14,484.0,711.0,1687,15,5,5,True,True,True,Medium Cost
986,True,0.8,False,13,True,28,0.8,182.0,4,20,199.0,679.0,1149,8,7,18,True,True,False,low Cost
1843,False,2.8,False,1,True,62,0.8,104.0,3,7,21.0,832.0,3899,5,4,6,True,False,True,Very High Cost
1561,False,0.5,True,10,True,4,0.5,134.0,2,13,885.0,1811.0,1783,13,12,10,True,True,False,High Cost
1695,True,0.5,True,2,True,47,0.5,189.0,5,13,308.0,1208.0,1629,8,6,11,True,True,False,Medium Cost
667,False,2.6,True,3,False,8,0.8,185.0,1,7,1015.0,1947.0,2528,11,8,8,False,True,False,High Cost
1768,True,2.0,False,0,True,2,0.8,88.0,7,2,1303.0,1814.0,3256,9,6,5,True,True,False,Very High Cost
1269,True,2.8,True,16,False,41,1.0,180.0,8,17,406.0,1036.0,2341,10,9,16,False,False,True,High Cost
1109,True,2.8,True,6,False,57,0.9,151.0,1,12,124.0,833.0,2785,15,10,16,True,False,False,High Cost
936,False,0.5,True,14,True,14,0.1,164.0,3,17,150.0,1677.0,3761,13,1,12,True,False,False,Very High Cost
1713,True,2.0,False,9,True,5,0.7,199.0,6,16,108.0,1963.0,1513,15,6,2,True,False,True,Medium Cost
1175,True,1.7,True,1,True,45,0.6,167.0,2,7,90.0,557.0,2240,10,6,5,True,True,False,Medium Cost
1940,True,1.0,True,0,True,5,0.2,194.0,4,1,588.0,1809.0,820,19,18,3,True,True,True,Medium Cost
855,True,0.5,False,2,True,59,0.5,159.0,2,3,1028.0,1196.0,1875,16,8,8,True,True,True,Medium Cost
771,True,0.5,True,0,True,33,0.1,157.0,3,17,776.0,1247.0,920,16,2,10,True,True,True,low Cost
645,False,2.5,False,10,True,63,1.0,174.0,4,14,278.0,584.0,3615,18,8,13,True,False,True,High Cost
1307,False,1.8,False,2,False,7,0.6,88.0,7,3,897.0,1103.0,1412,16,9,5,False,False,True,Medium Cost
1948,False,2.9,True,4,False,5,0.2,136.0,1,13,651.0,700.0,361,6,1,10,False,True,False,low Cost
1509,False,0.6,True,5,False,50,0.3,81.0,4,8,1010.0,1684.0,1540,12,8,3,True,True,False,Medium Cost
626,True,2.8,True,3,True,11,0.8,109.0,2,9,737.0,1759.0,1077,6,1,4,True,False,True,low Cost
1190,False,2.0,True,0,False,40,0.2,93.0,5,1,1399.0,1646.0,3610,13,7,9,False,False,True,Very High Cost
1727,True,2.1,True,10,False,57,0.3,158.0,6,18,376.0,1288.0,512,5,2,6,False,False,False,low Cost
1670,True,3.0,False,14,False,62,0.5,114.0,8,20,1117.0,1330.0,3024,6,0,20,False,False,True,Very High Cost
1150,True,0.5,True,4,True,27,1.0,134.0,1,17,234.0,1947.0,1610,11,0,16,True,False,False,Medium Cost
1208,False,2.9,False,5,True,16,1.0,175.0,1,19,691.0,1028.0,2201,17,16,12,True,False,False,Medium Cost
1812,True,1.3,True,4,True,42,1.0,162.0,7,15,380.0,1550.0,3338,18,13,11,True,True,True,Very High Cost
770,True,1.5,True,6,False,61,0.2,196.0,4,9,603.0,1483.0,3473,7,3,4,False,False,True,Very High Cost
1559,True,1.3,True,10,True,10,0.3,114.0,8,17,117.0,681.0,2203,7,5,15,True,True,True,Medium Cost
1902,False,0.5,False,10,False,13,0.2,155.0,4,11,766.0,877.0,940,14,10,15,True,True,False,Medium Cost
1751,False,2.5,False,1,False,4,0.6,146.0,8,9,1499.0,1952.0,1155,19,14,12,False,True,True,Medium Cost
1416,True,1.8,True,0,False,20,0.1,93.0,4,0,1175.0,1578.0,3872,10,2,7,False,False,True,Very High Cost
1288,False,0.5,True,3,True,61,0.2,115.0,6,6,988.0,1503.0,1882,16,6,10,True,False,True,High Cost
1003,True,2.9,False,16,True,16,0.6,119.0,8,19,190.0,1905.0,1798,16,7,10,True,False,False,Medium Cost
1715,True,0.5,True,1,True,18,0.1,96.0,6,3,674.0,1375.0,2598,17,2,3,True,False,False,Very High Cost
1967,False,0.5,False,0,True,46,0.6,199.0,1,7,518.0,1374.0,1567,15,2,7,True,True,False,Medium Cost
962,False,1.0,True,14,False,2,0.9,125.0,1,20,1618.0,1916.0,1491,16,2,14,True,False,False,Medium Cost
1487,False,1.5,False,5,True,42,0.8,120.0,2,7,857.0,989.0,2003,12,4,3,True,False,False,High Cost
1569,True,1.6,True,4,True,54,0.9,190.0,4,6,371.0,665.0,3905,6,2,4,True,False,False,Very High Cost
1146,False,3.0,False,5,True,57,0.4,111.0,5,10,73.0,583.0,291,19,9,11,True,True,True,low Cost
1379,True,1.5,False,6,True,9,0.8,118.0,8,13,98.0,755.0,1693,11,4,18,True,False,True,Medium Cost
1504,False,1.9,True,7,True,25,0.3,152.0,4,9,395.0,1853.0,1788,13,11,13,True,False,True,Medium Cost
1945,False,1.2,False,3,False,26,0.7,112.0,6,5,1064.0,1540.0,3322,18,7,20,False,False,True,Very High Cost
1630,True,2.8,True,0,True,32,0.9,80.0,6,1,712.0,1726.0,1751,12,10,20,True,False,True,High Cost
1125,True,2.7,False,10,False,23,0.4,117.0,1,14,774.0,939.0,1641,14,8,12,True,True,False,Medium Cost
614,True,0.7,False,4,True,51,0.1,178.0,7,7,1012.0,1040.0,2854,10,7,12,True,False,True,High Cost
854,False,1.0,False,5,True,17,0.9,101.0,4,9,730.0,1148.0,3115,7,0,2,True,False,False,High Cost
1470,True,1.7,True,6,False,45,0.1,121.0,1,9,777.0,1090.0,3259,10,1,14,True,False,True,Very High Cost
1826,True,0.5,True,5,True,49,0.6,172.0,8,6,973.0,1633.0,1612,17,9,17,True,True,False,High Cost
807,True,0.5,True,0,False,37,0.2,127.0,4,0,245.0,829.0,2319,5,4,4,False,False,False,Medium Cost
1996,True,2.8,True,0,True,7,0.1,138.0,5,4,937.0,1083.0,1258,17,14,16,True,False,False,Medium Cost
1083,True,2.0,False,3,False,41,0.7,158.0,5,5,937.0,1164.0,1543,18,3,10,False,False,True,Medium Cost
1035,False,0.5,True,14,True,49,0.3,178.0,2,15,574.0,1171.0,3991,12,4,19,True,False,False,Very High Cost
1521,True,1.6,False,5,True,62,0.3,143.0,1,9,678.0,1630.0,3555,5,2,19,True,False,False,Very High Cost
1314,True,2.8,True,13,True,5,1.0,87.0,4,18,82.0,512.0,3411,17,16,18,True,False,False,Very High Cost
535,False,1.9,False,5,False,24,0.2,190.0,8,19,398.0,1775.0,524,9,3,4,False,False,False,low Cost
673,True,1.9,False,13,True,35,0.4,142.0,6,14,1096.0,1570.0,3541,18,17,4,True,False,True,Very High Cost
1219,False,1.6,True,5,False,4,0.3,169.0,6,7,1419.0,1698.0,1998,9,2,4,False,False,False,High Cost
1606,True,0.5,True,0,True,33,0.9,200.0,5,0,157.0,770.0,3437,11,1,2,True,False,False,Very High Cost
1603,True,0.5,True,1,True,17,0.5,114.0,2,8,430.0,1207.0,1637,17,3,11,True,False,True,Medium Cost
1958,False,0.5,False,6,True,52,0.4,153.0,1,14,1524.0,1848.0,3064,7,6,3,True,False,False,Very High Cost
695,False,0.5,False,18,True,12,0.6,196.0,2,19,1649.0,1829.0,2855,16,13,7,True,True,True,High Cost
1441,False,0.6,True,0,True,53,0.5,106.0,1,12,254.0,954.0,1393,9,4,4,True,True,True,Medium Cost
1470,False,2.2,True,4,True,33,0.4,138.0,7,10,1790.0,1988.0,1633,18,4,4,True,False,False,High Cost
1890,False,1.1,False,4,True,48,0.5,127.0,4,5,1438.0,1832.0,2392,10,4,15,True,False,True,Very High Cost
1152,True,2.1,True,0,True,26,0.3,82.0,2,0,1304.0,1673.0,3284,15,2,8,True,False,True,Very High Cost
1619,True,0.9,False,3,False,20,0.9,117.0,6,9,813.0,1180.0,464,7,5,16,True,False,True,low Cost
1002,True,1.8,False,1,False,45,0.7,180.0,7,7,948.0,1007.0,1234,19,13,18,True,True,False,low Cost
742,True,0.5,False,0,True,36,0.7,139.0,3,1,1161.0,1288.0,292,8,0,6,True,True,True,low Cost
1306,True,2.1,True,2,True,33,0.4,174.0,3,9,867.0,1258.0,2521,6,5,16,True,False,False,High Cost
1424,True,2.9,True,0,False,20,0.6,180.0,5,0,181.0,1199.0,2658,15,0,19,True,False,False,High Cost
942,False,1.4,True,8,False,27,0.5,91.0,4,9,754.0,1532.0,587,6,3,13,False,True,True,low Cost
1934,True,2.7,False,8,True,2,0.1,118.0,4,16,242.0,1127.0,2190,18,1,9,True,False,True,High Cost
1290,True,1.4,True,19,True,35,0.3,110.0,4,20,405.0,742.0,879,16,2,8,True,False,False,low Cost
930,False,2.1,True,0,False,54,0.9,80.0,1,13,1569.0,1763.0,1743,7,1,9,False,True,False,High Cost
1699,True,0.5,False,16,False,21,0.1,156.0,4,20,105.0,1099.0,1181,16,0,18,True,True,False,Medium Cost
1849,True,0.5,False,1,False,29,0.5,181.0,7,12,978.0,1986.0,3330,14,4,15,True,False,True,Very High Cost
1922,False,0.5,False,15,True,42,0.6,153.0,8,16,725.0,1882.0,3564,12,1,17,True,False,False,Very High Cost
548,False,1.0,True,0,True,56,0.4,146.0,4,14,657.0,1657.0,562,17,14,8,True,True,True,low Cost
916,True,0.5,False,0,True,47,0.2,82.0,4,1,1147.0,1393.0,1659,11,10,11,True,True,False,Medium Cost
1783,True,0.5,False,8,False,14,0.6,183.0,8,11,910.0,1566.0,1816,12,7,7,False,False,True,High Cost
1083,True,1.4,True,2,True,49,0.8,156.0,5,9,295.0,503.0,1338,16,8,5,True,True,True,low Cost
1698,False,2.8,False,10,True,7,0.8,131.0,8,12,26.0,508.0,2992,15,3,17,True,True,False,High Cost
1969,False,0.8,True,5,True,7,0.2,85.0,8,20,332.0,764.0,315,16,7,7,True,True,False,low Cost
869,False,1.9,False,0,False,2,0.6,197.0,7,3,519.0,533.0,3249,19,0,12,False,False,True,High Cost
1337,True,2.7,True,0,False,5,0.7,200.0,4,1,161.0,1029.0,3242,10,1,20,False,True,False,High Cost
637,True,0.8,True,2,False,28,0.6,194.0,4,6,1080.0,1289.0,2725,15,10,7,False,False,False,High Cost
833,True,0.6,True,0,True,27,0.3,145.0,4,2,649.0,1290.0,586,19,8,19,True,False,True,low Cost
1248,False,2.4,False,6,True,9,0.4,89.0,3,8,71.0,1686.0,2454,9,8,13,True,True,False,High Cost
1174,True,0.9,False,7,False,30,1.0,147.0,4,20,744.0,1244.0,804,17,14,16,False,True,True,low Cost
1831,True,2.3,False,3,True,44,0.2,148.0,7,14,437.0,1113.0,2460,10,5,18,True,False,False,High Cost
1002,False,2.6,True,7,False,27,0.1,146.0,1,10,115.0,1111.0,1295,18,15,17,True,False,True,low Cost
1010,True,2.0,True,2,True,8,0.9,139.0,5,3,547.0,957.0,2625,15,11,12,True,True,False,High Cost
1117,True,0.5,True,2,False,21,0.1,177.0,2,19,495.0,1035.0,1999,15,9,2,True,False,True,Medium Cost
990,True,2.7,True,3,False,15,0.9,153.0,2,7,1466.0,1717.0,2698,11,8,6,True,False,False,High Cost
1564,False,1.4,False,5,True,26,0.1,129.0,6,16,117.0,1115.0,3742,13,3,13,True,True,False,Very High Cost
1065,False,2.8,True,0,True,21,0.1,158.0,5,3,760.0,1722.0,1193,16,13,20,True,False,True,Medium Cost
1982,False,1.1,False,12,False,24,0.1,129.0,7,16,764.0,1873.0,3511,16,14,15,True,True,True,Very High Cost
1607,False,1.1,True,6,True,20,1.0,192.0,2,8,776.0,1005.0,885,11,1,14,True,True,False,low Cost
1066,False,3.0,True,6,True,5,0.5,167.0,5,7,53.0,1504.0,1044,8,7,11,True,False,False,low Cost
681,False,0.5,True,12,True,17,0.9,194.0,5,19,371.0,1702.0,2548,6,1,5,True,False,True,High Cost
1163,True,2.1,True,0,True,19,0.9,132.0,2,1,728.0,818.0,2940,13,0,15,True,False,True,High Cost
1285,False,0.8,True,4,True,11,0.8,199.0,5,7,1791.0,1896.0,3966,17,15,2,True,True,True,Very High Cost
753,True,0.5,False,11,True,48,0.1,121.0,8,20,606.0,1316.0,3484,11,10,16,True,False,False,Very High Cost
1779,True,2.6,True,2,False,5,0.8,90.0,1,3,1225.0,1717.0,1246,12,2,20,False,True,False,Medium Cost
987,True,1.9,False,4,True,52,0.5,83.0,3,8,419.0,736.0,2757,17,12,15,True,True,False,High Cost
511,False,0.9,True,15,True,24,0.6,136.0,3,18,367.0,1264.0,2378,18,3,4,True,False,False,Medium Cost
1044,False,1.8,False,4,True,12,0.7,104.0,6,5,1230.0,1263.0,1794,18,7,19,True,True,True,Medium Cost
1855,False,0.5,False,5,False,32,0.6,187.0,8,18,267.0,1161.0,3933,7,0,7,True,False,True,Very High Cost
946,True,1.4,False,9,False,26,0.1,186.0,6,10,273.0,891.0,1637,7,3,6,True,False,True,low Cost
657,True,1.9,True,2,False,21,0.1,110.0,8,8,705.0,1905.0,783,6,1,11,True,True,False,low Cost
1673,True,1.6,False,2,False,42,0.5,182.0,5,6,214.0,679.0,3094,12,4,20,False,False,False,High Cost
